PlayerID,Season,TeamID,PlayerName
653663,2019,1112,BRANDON_WILLIAMS
653664,2019,1112,CHASE_JETER
653665,2019,1112,DEVONAIRE_DOUTRIVE
653666,2019,1112,DYLAN_SMITH
653667,2019,1112,EMMANUEL_AKOT
653668,2019,1112,IRA_LEE
653669,2019,1112,JAKE_DESJARDINS
653670,2019,1112,JUSTIN_COLEMAN
653671,2019,1112,KORY_JONES
653672,2019,1112,MATT_WEYAND
653673,2019,1112,RYAN_LUTHER
653674,2019,1112,TEAM
653675,2019,1113,DEQUON_LAKE
653676,2019,1113,ELIAS_VALTONEN
653677,2019,1113,GRANT_FOGERTY
653678,2019,1113,JACK_ROGGIN
653679,2019,1113,JORDAN_SALZMAN
653680,2019,1113,KIMANI_LAWRENCE
653681,2019,1113,KYLE_FEIT
653682,2019,1113,LUGUENTZ_DORT
653683,2019,1113,MICKEY_MITCHELL
653684,2019,1113,REMY_MARTIN
653685,2019,1113,ROB_EDWARDS
653686,2019,1113,ROMELLO_WHITE
653687,2019,1113,TAESHON_CHERRY
653688,2019,1113,TEAM
653689,2019,1113,TREVOR_THOMPSON
653690,2019,1113,VITALIY_SHIBEL
653691,2019,1113,ZYLAN_CHEATHAM
653692,2019,1114,DAMIR_HADZIC
653693,2019,1114,DANI_KOLJANIN
653694,2019,1114,DEONDRE_BURNS
653695,2019,1114,HORACE_WYATT_JR
653696,2019,1114,JAIZEC_LOTTIE
653697,2019,1114,KAMANI_JOHNSON
653698,2019,1114,KRIS_BANKSTON
653699,2019,1114,MARKQUIS_NOWELL
653700,2019,1114,NIKOLA_MARIC
653701,2019,1114,RAYJON_TUCKER
653702,2019,1114,RYAN_PIPPINS
653703,2019,1114,TEAM
653704,2019,1114,TERRELL_CURTIS_II
653705,2019,1115,ANTHONY_DAVIS_JR
653706,2019,1115,ARTAVIOUS_MCDYESS
653707,2019,1115,CAMERON_POSEY
653708,2019,1115,CHARLES_JACKSON
653709,2019,1115,CHRIS_SMITH
653710,2019,1115,CHRISTIAN_ROBERTSON
653711,2019,1115,DWAYNE_WHITFIELD
653712,2019,1115,ISAAC_BASSEY	
653713,2019,1115,JBREUN_SPRINKLE
653714,2019,1115,JORDAN_MCNAIR
653715,2019,1115,KHALID_CAMPBELL
653716,2019,1115,MARCUS_WALLACE
653717,2019,1115,MARQUELL_CARTER
653718,2019,1115,MARTAVEOUS_MCKNIGHT
653719,2019,1115,QUAMAURI_HARDY
653720,2019,1115,SHAUN_DOSS	
653721,2019,1115,TEAM
653722,2019,1115,TERRANCE_BANYARD
653723,2019,1115,TREVOR_BANKS	
653724,2019,1115,WILLIAM_RIDGELL
653725,2019,1116,ADRIO_BAILEY
653726,2019,1116,DANIEL_GAFFORD
653727,2019,1116,DESI_SILLS
653728,2019,1116,ETHAN_HENDERSON
653729,2019,1116,GABE_OSABUOHIEN
653730,2019,1116,ISAIAH_JOE
653731,2019,1116,JALEN_HARRIS
653732,2019,1116,JONATHAN_HOLMES
653733,2019,1116,JORDAN_PHILLIPS
653734,2019,1116,KEYSHAWN_EMBERY-SIMPSON
653735,2019,1116,MASON_JONES
653736,2019,1116,REGGIE_CHANEY
653737,2019,1116,TEAM
653738,2019,1116,TY_STEVENS
653739,2019,1117,CANBERK_KUS
653740,2019,1117,CHRISTIAN_WILLIS
653741,2019,1117,GRANTHAM_GILLARD
653742,2019,1117,JAKE_SCOGGINS
653743,2019,1117,JJ_MATTHEWS
653744,2019,1117,JONATHAN_ADAMS_JR
653745,2019,1117,KOBE_WILSON
653746,2019,1117,MALIK_BREVARD
653747,2019,1117,MARQUIS_EATON
653748,2019,1117,MORGAN_MCKAY
653749,2019,1117,SALIF_BOUDIE
653750,2019,1117,SHAQUILLO_FRITZ
653751,2019,1117,TEAM
653752,2019,1117,TRISTIN_WALLEY
653753,2019,1117,TY_COCKFIELD
653754,2019,1119,AARON_DUHART
653755,2019,1119,ALEX_KING
653756,2019,1119,BEN_KINKER
653757,2019,1119,BRENDAN_THIELE
653758,2019,1119,CAYNE_EDWARDS
653759,2019,1119,JACOB_KESSLER
653760,2019,1119,JOHN_EMEZIE
653761,2019,1119,JOHN_MILLER
653762,2019,1119,JOHN_SCULLY
653763,2019,1119,JORDAN_COLEMAN
653764,2019,1119,JORDAN_FOX
653765,2019,1119,JOSH_CALDWELL
653766,2019,1119,LONNIE_GRAYSON
653767,2019,1119,MARK_MADDEN
653768,2019,1119,MATT_WILSON
653769,2019,1119,NICK_FINKE
653770,2019,1119,PARKER_FENNEMA
653771,2019,1119,TEAM
653772,2019,1119,TOMMY_FUNK
653773,2019,1119,TUCKER_BLACKWELL
653774,2019,1120,ANFERNEE_MCLEMORE
653775,2019,1120,AUSTIN_WILEY
653776,2019,1120,BRYCE_BROWN
653777,2019,1120,CHASE_MAASDORP
653778,2019,1120,CHUMA_OKEKE
653779,2019,1120,COLE_BLACKSTOCK
653780,2019,1120,DANJEL_PURIFOY
653781,2019,1120,DEVONTAE_WILLIAMS
653782,2019,1120,HORACE_SPENCER
653783,2019,1120,JARED_HARPER
653784,2019,1120,JVON_MCCORMICK
653785,2019,1120,MALIK_DUNBAR
653786,2019,1120,MYLES_PARKER
653787,2019,1120,PRESTON_COOK
653788,2019,1120,SAMIR_DOUGHTY
653789,2019,1120,TEAM
653790,2019,1120,THOMAS_COLLIER
653791,2019,1120,WILL_MACOY
653792,2019,1122,ANTWUAN_BUTLER
653793,2019,1122,CHRIS_PORTER-BUNTON
653794,2019,1122,DAYTON_GUMM
653795,2019,1122,ISAIAH_HART
653796,2019,1122,IVAN_CUCAK
653797,2019,1122,JABARI_MCGHEE
653798,2019,1122,JARRETT_GIVENS
653799,2019,1122,JASHAUN_GARRISON
653800,2019,1122,MATHEUS_SILVEIRA
653801,2019,1122,RICHARD_HENDERSON
653802,2019,1122,STEVE_HARRIS
653803,2019,1122,TEAM
653804,2019,1122,TERRY_TAYLOR
653805,2019,1122,ZACH_GLOTTA
653806,2019,1123,AUSTIN_NEHLS
653807,2019,1123,BLAKE_HUGGINS
653808,2019,1123,BRACHEN_HAZEN
653809,2019,1123,ISHMAEL_EL-AMIN
653810,2019,1123,JOSH_THOMPSON
653811,2019,1123,KJ_WALTON
653812,2019,1123,KYLE_MALLERS
653813,2019,1123,TAHJAI_TEAGUE
653814,2019,1123,TAYLER_PERSONS
653815,2019,1123,TEAM
653816,2019,1123,TREY_MOSES
653817,2019,1123,ZACH_GUNN
653818,2019,1124,DARIUS_ALLEN
653819,2019,1124,DEVONTE_BANDOO
653820,2019,1124,FLO_THAMBA
653821,2019,1124,FREDDIE_GILLESPIE
653822,2019,1124,JARED_BUTLER
653823,2019,1124,KING_MCCLURE
653824,2019,1124,MAKAI_MASON
653825,2019,1124,MARIO_KEGLER
653826,2019,1124,MARK_VITAL
653827,2019,1124,MATTHEW_MAYER
653828,2019,1124,OBIM_OKEKE
653829,2019,1124,TEAM
653830,2019,1124,TRISTAN_CLARK
653831,2019,1125,ADAM_KUNKEL
653832,2019,1125,CALEB_HOLLANDER
653833,2019,1125,DEREK_SABIN
653834,2019,1125,DYLAN_WINDLER
653835,2019,1125,GARRETT_SUEDEKUM
653836,2019,1125,GRAYSON_MURPHY
653837,2019,1125,KEVIN_MCCLAIN
653838,2019,1125,MICHAEL_BENKERT
653839,2019,1125,MICHAEL_MAYERNICK
653840,2019,1125,NICK_HOPKINS
653841,2019,1125,NICK_MUSZYNSKI
653842,2019,1125,SETH_ADELSPERGER
653843,2019,1125,TATE_PIERSON
653844,2019,1125,TEAM
653845,2019,1126,ARMANI_COLLINS
653846,2019,1126,CLETRELL_POPE
653847,2019,1126,DANNY_HARRIS
653848,2019,1126,DAVID_FRANCIS
653849,2019,1126,DONDRE_DUFFUS
653850,2019,1126,HOUSTON_SMITH
653851,2019,1126,ISAIAH_BAILEY
653852,2019,1126,JEREMIAH_GILYARD
653853,2019,1126,LEON_REDD
653854,2019,1126,MALIK_MAITLAND
653855,2019,1126,MARK_GORDON
653856,2019,1126,SHAWNTREZ_DAVIS
653857,2019,1126,SOUFIYANE_DIAKITE
653858,2019,1126,TEAM
653859,2019,1126,ULMER_MANZIE
653860,2019,1126,WALI_PARKS
653861,2019,1127,ALBERT_ODERO
653862,2019,1127,CALEB_STEWART
653863,2019,1127,CALISTUS_ANYICHIE
653864,2019,1127,CALVIN_POULINA
653865,2019,1127,CHANCECLLOR_BARNARD
653866,2019,1127,EVERSON_DAVIS
653867,2019,1127,JC_SHOW
653868,2019,1127,LEO_GALLAGHER
653869,2019,1127,RICHARD_CALDWELL_JR
653870,2019,1127,SAM_SESSOMS
653871,2019,1127,TEAM
653872,2019,1127,TIMMY_ROSE
653873,2019,1127,TYLER_STEWART
653874,2019,1129,ALEX_HOBBS
653875,2019,1129,DAVID_WACKER
653876,2019,1129,DERRICK_ALSTON
653877,2019,1129,JUSTINIAN_JESSUP
653878,2019,1129,MALEK_HARWELL
653879,2019,1129,MARCUS_DICKINSON
653880,2019,1129,PAT_DEMBLEY
653881,2019,1129,RILEY_ABERCROMBIE
653882,2019,1129,RJ_WILLIAMS
653883,2019,1129,TEAM
653884,2019,1129,ZACH_HANEY
653885,2019,1130,AVERY_WILSON
653886,2019,1130,CHRIS_HERREN_JR
653887,2019,1130,ERVINS_MEZNIEKS
653888,2019,1130,GORDON_GEHAN
653889,2019,1130,JAIRUS_HAMILTON
653890,2019,1130,JARED_HAMILTON
653891,2019,1130,JOHNCARLOS_REYES
653892,2019,1130,JORDAN_CHATMAN
653893,2019,1130,KY_BOWMAN
653894,2019,1130,LUKA_KRALJEVIC
653895,2019,1130,MAC_BOHUNY
653896,2019,1130,MATT_DILUCCIO
653897,2019,1130,NIK_POPOVIC
653898,2019,1130,SAM_HOLTZE
653899,2019,1130,STEFFON_MITCHELL
653900,2019,1130,TEAM
653901,2019,1130,VIN_BAKER_JR
653902,2019,1130,WILL_JACKOWITZ
653903,2019,1130,WYNSTON_TABBS
653904,2019,1131,ADAM_MIKULA
653905,2019,1131,ALEX_VILARINO
653906,2019,1131,ANDREW_PETCASH
653907,2019,1131,FLETCHER_TYNEN
653908,2019,1131,GARRETT_PASCOE
653909,2019,1131,JACK_HEMPHILL
653910,2019,1131,JAVANTE_MCCOY
653911,2019,1131,JONAS_HARPER
653912,2019,1131,JORDAN_GUEST
653913,2019,1131,KAMALI_CHAMBERS
653914,2019,1131,MAX_MAHONEY
653915,2019,1131,SUKHMAIL_MATHON
653916,2019,1131,TEAM
653917,2019,1131,TYLER_SCANLON
653918,2019,1132,ANTWON_LILLARD
653919,2019,1132,AUSTIN_GARDNER
653920,2019,1132,CALEB_FIELDS
653921,2019,1132,DAEQWON_PLOWDEN
653922,2019,1132,DE_ANDRE_AUSTIN
653923,2019,1132,DEMAJEO_WIGGINS
653924,2019,1132,DYLAN_FRYE
653925,2019,1132,ETHAN_GOOD
653926,2019,1132,JEFFREY_UJU
653927,2019,1132,JONIYA_GADSON
653928,2019,1132,JUSTIN_TURNER
653929,2019,1132,MARLON_SIERRA
653930,2019,1132,MATISS_KULACKOVSKIS
653931,2019,1132,MICHAEL_LASTER
653932,2019,1132,TAYLER_MATTOS
653933,2019,1132,TEAM
653934,2019,1133,ANTOINE_PITTMAN
653935,2019,1133,ARI_BOYA
653936,2019,1133,ARMON_BRUMMETT
653937,2019,1133,DARRELL_BROWN
653938,2019,1133,DWAYNE_LAUTIER-OGUNLEYE
653939,2019,1133,ELIJAH_CHILDS
653940,2019,1133,JASHON_HENRY
653941,2019,1133,JAYDEN_HODGSON
653942,2019,1133,KOCH_BAR
653943,2019,1133,LUQMAN_LUNDY
653944,2019,1133,LUUK_VAN_BREE
653945,2019,1133,NATE_KENNELL
653946,2019,1133,PETER_HANLEY
653947,2019,1133,TEAM
653948,2019,1135,BRANDON_ANDERSON
653949,2019,1135,CHRIS_SULLIVAN
653950,2019,1135,DAVID_MITCHELL
653951,2019,1135,DAVIS_FRANKS
653952,2019,1135,DESMOND_CAMBRIDGE
653953,2019,1135,GEORGE_MAWANDA-KALEMA
653954,2019,1135,JAKE_SHAPER
653955,2019,1135,JAYLAN_GAINEY
653956,2019,1135,JOSHUA_HOWARD
653957,2019,1135,MATT_DEWOLF
653958,2019,1135,OBI_OKOLIE
653959,2019,1135,TAMENANG_CHOH
653960,2019,1135,TEAM
653961,2019,1135,THOMAS_SHAUGHNESSY
653962,2019,1135,TRAVIS_FULLER
653963,2019,1135,ZACH_HUNSAKER
653964,2019,1136,ADAM_GRANT
653965,2019,1136,BRANDON_CARROLL
653966,2019,1136,BYRON_HAWKINS
653967,2019,1136,DREN_DEDUSHAJ
653968,2019,1136,JOE_KASPERZYK
653969,2019,1136,JUAN_CARDENAS
653970,2019,1136,KYLE_CARDACI
653971,2019,1136,MONTY_URMILEVICIUS
653972,2019,1136,NINO_HERNANDEZ
653973,2019,1136,PATRICK_HARDING
653974,2019,1136,SABASTIAN_TOWNES
653975,2019,1136,TANNER_JOHNSON
653976,2019,1136,TAYLOR_MCHUGH
653977,2019,1136,TEAM
653978,2019,1137,ANDREW_FUNK
653979,2019,1137,AVI_TOOMER
653980,2019,1137,BEN_ROBERTSON
653981,2019,1137,BRUCE_MOORE
653982,2019,1137,JIMMY_SOTOS
653983,2019,1137,JOHN_MEEKS
653984,2019,1137,JORDAN_SECHAN
653985,2019,1137,KAHLIEL_SPEAR
653986,2019,1137,KIMBAL_MACKENZIE
653987,2019,1137,MATT_OREILLY
653988,2019,1137,NATE_JONES
653989,2019,1137,NATE_SESTINA
653990,2019,1137,PAUL_NEWMAN
653991,2019,1137,TEAM
653992,2019,1137,WALTER_ELLIS
653993,2019,1138,BROCK_BERTRAM
653994,2019,1138,CJ_MASSINBURG
653995,2019,1138,DAVONTA_JORDAN
653996,2019,1138,DOMINIC_JOHNSON
653997,2019,1138,DONTAY_CARUTHERS
653998,2019,1138,JAYVON_GRAVES
653999,2019,1138,JEENATHAN_WILLIAMS
654000,2019,1138,JEREMY_HARRIS
654001,2019,1138,MONTELL_MCRAE
654002,2019,1138,NICK_PERKINS
654003,2019,1138,RONALDO_SEGU
654004,2019,1138,TEAM
654005,2019,1138,TRAVON_FAGAN
654006,2019,1139,AARON_THOMPSON
654007,2019,1139,BRYCE_GOLDEN
654008,2019,1139,CAMPBELL_DONOVAN
654009,2019,1139,CHRISTIAN_DAVID
654010,2019,1139,HENRY_BADDLEY
654011,2019,1139,JERALD_GILLENS-BUTLER
654012,2019,1139,JOEY_BRUNK
654013,2019,1139,JORDAN_TUCKER
654014,2019,1139,KAMAR_BALDWIN
654015,2019,1139,NATE_FOWLER
654016,2019,1139,PAUL_JORGENSEN
654017,2019,1139,SEAN_MCDERMOTT
654018,2019,1139,TEAM
654019,2019,1140,CONNOR_HARDING
654020,2019,1140,DALTON_NIXON
654021,2019,1140,EVAN_TROY
654022,2019,1140,GAVIN_BAXTER
654023,2019,1140,JASHIRE_HARDNETT
654024,2019,1140,KOLBY_LEE
654025,2019,1140,LUKE_WORTHINGTON
654026,2019,1140,MCKAY_CANNON
654027,2019,1140,NICK_EMERY
654028,2019,1140,RYLAN_BERGERSEN
654029,2019,1140,TAYLOR_MAUGHAN
654030,2019,1140,TEAM
654031,2019,1140,TJ_HAWS
654032,2019,1140,YOELI_CHILDS
654033,2019,1140,ZAC_SELJAAS
654034,2019,1141,AUSTIN_ERVIN
654035,2019,1141,COLTON_WEBBER-MITCHELL
654036,2019,1141,COREY_REDMAN
654037,2019,1141,DALLAS_MORGAN
654038,2019,1141,DAVID_DILEO
654039,2019,1141,INNOCENT_NWOKO
654040,2019,1141,KEVIN_MCKAY
654041,2019,1141,LARRY_AUSTIN_JR
654042,2019,1141,MATT_BEACHLER
654043,2019,1141,MATTY_SMITH
654044,2019,1141,MICHAEL_KEMP
654045,2019,1141,ROB_MONTGOMERY
654046,2019,1141,ROMELO_BURRELL
654047,2019,1141,SHAWN_ROUNDTREE
654048,2019,1141,TEAM
654049,2019,1142,DAXTON_CARR
654050,2019,1142,DONOVAN_FIELDS
654051,2019,1142,HANK_HOLLINGSWORTH
654052,2019,1142,JARED_RICE
654053,2019,1142,JOB_ALEXANDER
654054,2019,1142,JUNIOR_BALLARD
654055,2019,1142,KARLIS_GAROZA
654056,2019,1142,KUBA_NIZIOL
654057,2019,1142,MARCELLUS_GARRICK
654058,2019,1142,MARK_CROWE
654059,2019,1142,TEAM
654060,2019,1142,TUUKKA_JAAKKOLA
654061,2019,1143,ANDRE_KELLY
654062,2019,1143,BLAKE_WELLE
654063,2019,1143,CONNOR_VANOVER
654064,2019,1143,DARIUS_MCNEILL
654065,2019,1143,DAVID_SERGE
654066,2019,1143,GRANT_ANTICEVICH
654067,2019,1143,JACOB_ORENDER
654068,2019,1143,JACOBI_GORDON
654069,2019,1143,JUHWAN_HARRIS-DYSON
654070,2019,1143,JULES_ERVING
654071,2019,1143,JUSTICE_SUEING
654072,2019,1143,MATT_BRADLEY
654073,2019,1143,PARIS_AUSTIN
654074,2019,1143,ROMAN_DAVIS
654075,2019,1143,TEAM
654076,2019,1144,ANDREW_EUDY
654077,2019,1144,AUSTIN_BURNETTE
654078,2019,1144,BILLY_PHENICIE
654079,2019,1144,BROOKS_CLUXTON
654080,2019,1144,CHRIS_CLEMONS
654081,2019,1144,CORY_GENSLER
654082,2019,1144,DAN_GROSS
654083,2019,1144,ISAAC_CHATMAN
654084,2019,1144,JACOR_NELSON
654085,2019,1144,JON_ANDER_CUADRA
654086,2019,1144,JORDAN_WHITFIELD
654087,2019,1144,MILOS_STAJCIC
654088,2019,1144,NOAH_SAUNDERS
654089,2019,1144,RICKY_CLEMONS
654090,2019,1144,TEAM
654091,2019,1144,TREY_SPENCER
654092,2019,1145,DANTAI_ST_LOUIS
654093,2019,1145,ISAIAH_REESE
654094,2019,1145,IVAN_HADZIC
654095,2019,1145,JALANNI_WHITE
654096,2019,1145,JIBREEL_FAULKNER
654097,2019,1145,JONATHAN_SANKS
654098,2019,1145,JORDAN_HENDERSON
654099,2019,1145,KEJUAN_JOHNSON-ALLS
654100,2019,1145,MALIK_JOHNSON
654101,2019,1145,MARCALE_LOTTS
654102,2019,1145,SAM_RAUTINS
654103,2019,1145,SCOTT_HITCHON
654104,2019,1145,TAKAL_MOLSON
654105,2019,1145,TEAM
654106,2019,1146,AARON_WEIDENAAR
654107,2019,1146,BRANDON_VANOVER
654108,2019,1146,DEANDRE_JONES
654109,2019,1146,EDDY_KAYOULOUD
654110,2019,1146,HAYDEN_KOVAL
654111,2019,1146,JARED_CHATHAM
654112,2019,1146,JORDAN_GRANT
654113,2019,1146,KHALEEM_BENNETT
654114,2019,1146,MATTHEW_MONDESIR
654115,2019,1146,SK_SHITTU
654116,2019,1146,TANNER_SCHMIT
654117,2019,1146,TEAM
654118,2019,1146,THATCH_UNRUH
654119,2019,1148,CHRIS_WILLIAMS
654120,2019,1148,DEION_BUTE
654121,2019,1148,DONYELL_MARSHALL_JR
654122,2019,1148,HARRISON_KAY
654123,2019,1148,IAN_KRISHNAN
654124,2019,1148,JAMIR_COLEMAN
654125,2019,1148,JOE_HUGLEY
654126,2019,1148,KARRINGTON_WALLACE
654127,2019,1148,KASHAUN_HICKS
654128,2019,1148,MICHAEL_UNDERWOOD
654129,2019,1148,TEAM
654130,2019,1148,THAI_SEGWAI
654131,2019,1148,TYLER_KOHL
654132,2019,1148,TYSON_BATISTE
654133,2019,1148,WILL_ELLIS
654134,2019,1149,BRIAN_CAMACHO
654135,2019,1149,CHRISTIAN_KEELING
654136,2019,1149,DEONTAYE_BUSKEY
654137,2019,1149,DONTRELL_SHULER
654138,2019,1149,DUNCAN_LEXANDER
654139,2019,1149,JAMIR_MOORE
654140,2019,1149,NATE_LOUIS
654141,2019,1149,NATHAN_PAYNE
654142,2019,1149,PHLANDROUS_FLEMING_JR
654143,2019,1149,SADARIUS_BOWSER
654144,2019,1149,SEAN_PRICE
654145,2019,1149,TEAM
654146,2019,1149,TIMMY_SELLERS
654147,2019,1149,TRAVIS_ANDERSON
654148,2019,1149,TRAVIS_MCCONICO
654149,2019,1149,TY_JONES
654150,2019,1150,BO_BLIGHT
654151,2019,1150,BRANDON_YOUNGER
654152,2019,1150,COOPER_ROBB
654153,2019,1150,DRAVON_MANGUM
654154,2019,1150,JAILAN_HASLEM
654155,2019,1150,JAYLAN_MCGILL
654156,2019,1150,JOHN_KITOKO
654157,2019,1150,JON_DAVIS
654158,2019,1150,MALIK_MARTIN
654159,2019,1150,MILOS_SUPICA
654160,2019,1150,TEAM
654161,2019,1151,AJ_CALDWELL
654162,2019,1151,DAVID_JEAN-BAPTISTE
654163,2019,1151,DONOVANN_TOATLEY
654164,2019,1151,DUANE_MOSS
654165,2019,1151,JERRY_JOHNSON
654166,2019,1151,JONATHAN_SCOTT
654167,2019,1151,JUSTIN_BROWN
654168,2019,1151,KEIGAN_KERBY
654169,2019,1151,KEVIN_EASLEY
654170,2019,1151,MAURICE_COMMANDER
654171,2019,1151,RAMON_VILA
654172,2019,1151,TEAM
654173,2019,1151,THOMAS_SMALLWOOD
654174,2019,1152,ANTHONY_HARRIS
654175,2019,1152,CAMERON_BOWLES
654176,2019,1152,CHRISTIAN_JACOB
654177,2019,1152,DELSHON_STRICKLAND
654178,2019,1152,EUGENE_WITHERSPOON
654179,2019,1152,JORDAN_REED
654180,2019,1152,KEN_ODIASE
